,name,hospital_id,nickname,content,date,revisit
2,한국원자력의학원원자력병원,31130138,천국나그네50,장례식장 넓은 주차장,11.16.목,1번째 방문
3,한국원자력의학원원자력병원,31130138,카시미로45,굿,11.14.화,1번째 방문
4,한국원자력의학원원자력병원,31130138,통돼지40,장례식장 주차장,11.13.월,1번째 방문
5,한국원자력의학원원자력병원,31130138,눈이부시게90,30분에 1500원,11.13.월,1번째 방문
6,한국원자력의학원원자력병원,31130138,냥이4856,굿!,11.8.수,2번째 방문
7,한국원자력의학원원자력병원,31130138,ssal0801,사람 많네요. 친절해요.,11.7.화,1번째 방문
8,한국원자력의학원원자력병원,31130138,냥이4856,굿!,11.7.화,1번째 방문
9,한국원자력의학원원자력병원,31130138,dazzling883,그냥,11.2.목,13번째 방문
0,한국의료재단 프라임병원,13460130,일산댁72,친절 합니다 ,10.19.목,10번째 방문
1,한국의료재단 프라임병원,13460130,일산댁72,친절한 진료,10.16.월,9번째 방문
2,한국의료재단 프라임병원,13460130,일산댁72,친절한  진료,10.12.목,8번째 방문
3,한국의료재단 프라임병원,13460130,일산댁72,친절한 진료,10.9.월,7번째 방문
4,한국의료재단 프라임병원,13460130,일산댁72,친절한 진료,10.4.수,6번째 방문
5,한국의료재단 프라임병원,13460130,일산댁72,친절 진료,9.26.화,5번째 방문
6,한국의료재단 프라임병원,13460130,일산댁72,친절 합니다 ,9.23.토,4번째 방문
7,한국의료재단 프라임병원,13460130,일산댁72,좋아요 ,9.22.금,3번째 방문
8,한국의료재단 프라임병원,13460130,일산댁72,친절  진료,9.18.월,2번째 방문
9,한국의료재단 프라임병원,13460130,일산댁72,친절산 진료,9.16.토,1번째 방문
0,한그루한의원,1226523943,yhk3280,친절하고 세심한 배려가 많아서 좋았어요,11.15.수,2번째 방문
1,한그루한의원,1226523943,모닝걸,친절,10.28.토,6번째 방문
2,한그루한의원,1226523943,스토리핸즈,단골입니다,10.19.목,3번째 방문
3,한그루한의원,1226523943,모닝걸,친절,10.6.금,5번째 방문
4,한그루한의원,1226523943,우찌31,"간호사분들, 의사쌤들 모두 친절하시고 꼼꼼해요",9.25.월,2번째 방문
5,한그루한의원,1226523943,스토리핸즈,단골입니다,7.3.월,2번째 방문
6,한그루한의원,1226523943,Blancnoir101,친절하고 꼼꼼하게 잘 봐주세요.,6.26.월,1번째 방문
7,한그루한의원,1226523943,모닝걸,신내동 최애한의원,6.21.수,4번째 방문
8,한그루한의원,1226523943,모닝걸,최고입니다,6.1.목,3번째 방문
9,한그루한의원,1226523943,신비주의784,첫번째방문,5.22.월,1번째 방문
0,한마음한의원,34350227,멍뭉이으르렁,교통사고로 몸 아작 나서 제대로 된 치료 받고자 알음알음 찾아왔는데 잘 찾아온거같음 중랑구의 허준임 간호사님 친절하시고 원장님 츤데레 스타일이고 필요한 치료만 해주심 추나의 달인이심 이젠 내 몸을 맡기는중 ㅋㅋ 두세번 갈거 한번에 끝내주려하심 그래서 침이 아픈가 … ,11.6.월,1번째 방문
1,한마음한의원,34350227,박숫끼,추나는 정말 잘 하는 사람한테 해야 한다고 들어서 열심히 찾아서 왔는데 정말 좋았어요 다른곳에서 받은건 … ㅋㅋㅋㅋㅋㅋㅋㅋ 아픈곳도 빨리 좋아지고 굳이 하지 않아도 된다고 약침도 잘 안 놓아주시고 필요힐때만 쓰면 된다고 침으로 슈슈슝 몸도 많이 좋아지고 있어서 좋아요,11.3.금,1번째 방문
2,한마음한의원,34350227,kr****,"친절하고 좋아요
추나치료 받고나니 몸이 한결 가벼워진 느낌입니다^^
",9.11.월,1번째 방문
3,한마음한의원,34350227,코카콜라1111,라니ㅣㅓ배아러ㅗ초어나난,7.21.금,1번째 방문
4,한마음한의원,34350227,마음가득여기,"아이가 있어 추천 받은 곳인 만큼 병원분들 모두 친절하시고 진료를 꼼꼼하게 봐주셔서 너무 감사했습니다. 
한약도 평소 생활습관까지 세심하게 챙기며 지어주시는것 같아
믿음이 가요. 아이 추나치료도 만족합니다. ",7.8.토,2번째 방문
5,한마음한의원,34350227,cho****,친잘힌 의사쌤과 간호사쌤,7.5.수,1번째 방문
6,한마음한의원,34350227,oio****,굿,4.4.화,1번째 방문
7,한마음한의원,34350227,류지9139,친절하고 좋아요,22.10.11.화,1번째 방문
8,한마음한의원,34350227,또치아빠10,좋아요 ,22.5.24.화,1번째 방문
9,한마음한의원,34350227,na****,좋어요,22.5.2.월,1번째 방문
0,한사랑내과의원,19521184,starbr33,이번에도 자상한 진료에 감사드립니다,11.21.화,11번째 방문
1,한사랑내과의원,19521184,Kjihyun86,.,11.17.금,9번째 방문
2,한사랑내과의원,19521184,Kjihyun86,.,11.16.목,8번째 방문
3,한사랑내과의원,19521184,pps****,굿입니다,11.6.월,3번째 방문
4,한사랑내과의원,19521184,제임스78,굿입니다.,11.6.월,4번째 방문
5,한사랑내과의원,19521184,김명숙387,좋아요 항상 친절하세요 ,10.30.월,18번째 방문
6,한사랑내과의원,19521184,홍금이,친절해요,10.27.금,4번째 방문
7,한사랑내과의원,19521184,khh****,샘은 점점 불친절해요,10.23.월,5번째 방문
8,한사랑내과의원,19521184,pps****,굿입니다,10.16.월,2번째 방문
9,한사랑내과의원,19521184,제임스78,굿입니다.,10.16.월,3번째 방문
0,한울한의원,1771670746,suj****,굿! 친절해요!,11.17.금,19번째 방문
1,한울한의원,1771670746,suj****,굿,11.1.수,18번째 방문
2,한울한의원,1771670746,suj****,굿,10.31.화,17번째 방문
3,한울한의원,1771670746,suj****,굿,10.10.화,16번째 방문
4,한울한의원,1771670746,ven****, ,9.13.수,2번째 방문
5,한울한의원,1771670746,suj****,굿,8.31.목,15번째 방문
6,한울한의원,1771670746,ven****, ,8.19.토,1번째 방문
7,한울한의원,1771670746,후살사,"역시 오늘도 잘해주셨어요
",7.31.월,2번째 방문
8,한울한의원,1771670746,후살사,원장선생님이 꼼꼼히 잘 봐주세요,7.27.목,1번째 방문
9,한울한의원,1771670746,서울C시연,친절해요 ,22.11.17.목,2번째 방문
0,한치과의원,11688739,hamsoo017,좋아요,21.6.9.수,1번째 방문
1,한치과의원,11688739,미래소년코파, ,21.6.9.수,1번째 방문
2,한치과의원,11688739,7redwine, ,21.2.26.금,2번째 방문
3,한치과의원,11688739,St Vincent, ,21.2.26.금,2번째 방문
4,한치과의원,11688739,St Vincent, ,21.2.26.금,1번째 방문
5,한치과의원,11688739,7redwine, ,21.2.26.금,1번째 방문
6,한치과의원,11688739,jldyvin1004, ,20.12.7.월,1번째 방문
7,한치과의원,11688739,ins****, ,20.12.7.월,1번째 방문
8,한치과의원,11688739,미소4130, ,20.12.7.월,1번째 방문
9,한치과의원,11688739,SUN8788, ,20.9.14.월,2번째 방문
10,한치과의원,11688739,SUN8788, ,20.9.7.월,1번째 방문
0,함내과의원,19517078,bda****,선생님께서  자세하게  말씀해주세요~,11.4.토,1번째 방문
1,함내과의원,19517078,lyo****,편아하고 친절해요,10.27.금,1번째 방문
2,함내과의원,19517078,다보여with키다리푸우,굿,10.24.화,13번째 방문
3,함내과의원,19517078,태양3148,닥터가 자상해요,10.13.금,3번째 방문
4,함내과의원,19517078,다보여with키다리푸우,굿,9.25.월,12번째 방문
5,함내과의원,19517078,py****,굿,9.22.금,1번째 방문
6,함내과의원,19517078,dud****,"의사선생님 세심하시고 친절하셔요~ 몇년전 혈압조절이 안되어서 머리가 아팠었는데 여기 지인소개로 함내과에서 진료받고 좋아졌어요~ 환자들 많은이유가 있는것같아요 간호 선생
님들 모두들 친절하십니다~^^내용 더보기",9.15.금,1번째 방문
7,함내과의원,19517078,다보여with키다리푸우,굿,9.1.금,11번째 방문
8,함내과의원,19517078,다보여with키다리푸우,굿,7.31.월,10번째 방문
9,함내과의원,19517078,다보여with키다리푸우,굿,6.29.목,9번째 방문
0,함소아한의원 중랑,11883779,뉴욕써브78,감사합니다,11.11.토,11번째 방문
1,함소아한의원 중랑,11883779,Isabel27,처음인데 친절하시고 진료를 세세하게 봐주시네요,11.11.토,1번째 방문
2,함소아한의원 중랑,11883779,오렌지나무6171,"아이 어렸을때부터 다녔던 함소아~!
중랑 원장님도 간호사 선생님들도 너무 친절하시고 좋으세요~! 항상 잘 진료받고 있습니다^^",11.3.금,3번째 방문
3,함소아한의원 중랑,11883779,판91,세일 중이라는 홍보 문자 받고 영양제 사러 방문했어요 가격도 저렴하고 제품들을 잘 나눠놔서 보기도 편했네요 다음 세일이 한참 뒤라고 해서 넉넉하게 사두니 맘도 든든하네요^^,10.13.금,1번째 방문
4,함소아한의원 중랑,11883779,win****,"아이가 비염이라 잘때 숨쉬기도 힘들어하고 콧물도 달고 살았는데 함소아다니고 비염 많이 좋아졌어요 밤에도 숙면하니 아이가 덜 예민한것 같고요 한의원치료지만 아이들 맞춤이라 
병원분위기,치료,응대까지 첫치료부터 거부감없이 잘 받았고 함소아 가자고 하면 신나서 나서요ㅎㅎ 대기길어도 한쪽에 책볼 수 있는 공간도 넓게 있어서 지루해하지 않고요 만족하면
서 다니고 있습니다 추천해요👍내용 더보기",9.26.화,2번째 방문
5,함소아한의원 중랑,11883779,prizeyou83,"아이 3살때부터 다닌것 같은데(현재5살) 약 잘듣고 좋아요~ 양약은 잘 안먹는 아이인데 함소아약은 잘 먹어요^^
그리고 염증있을때마다 항생제먹이는게 걱정이었는데 함소아 다닌후부터는 항생제 안먹여도 되서 너무 좋아요~ 원장님,간호사 선생님 모두 왕 친절하십니다👍",9.25.월,3번째 방문
6,함소아한의원 중랑,11883779,똔이98,"원장선생님, 데스크에 계신 선생님 모두 친절하셔서 좋아요~~
약도 잘 들었으면 좋겠네요~~^^",9.19.화,1번째 방문
7,함소아한의원 중랑,11883779,전아징,"공진단 구매하려고 간건데 정말 친절하시고 병원 분위기가 좋았습니다 ☺💖 재방문 할 의향 100%네요!
감사합니다~",9.12.화,1번째 방문
8,함소아한의원 중랑,11883779,sohee4191,"간호사 선생님 + 손병국 원장님 너무너무 친절해요. ^^
다녀올때마다 기분 좋고 안심이 됩니다!! 감사해요!!!",9.11.월,2번째 방문
9,함소아한의원 중랑,11883779,모숑,친절하고 자세하게 설명해주셔서 너무 좋았어요!,9.9.토,1번째 방문
0,해아이비인후과의원,38226225,ejf****,"초반에는 의사선생님도 데스크에 있으신분들도 친절하시더니...시간이 지날수록 불친절하게 변하시네요?
의사선생님도 한결같지 않으시고...뭔가 본인의 기분따라 환자를 대하는 느낌을 받습니다..초심을 잃지 말아주세요.
",11.9.목,1번째 방문
1,해아이비인후과의원,38226225,셋뚱,오전이라 한산하니 좋았네요 ,11.2.목,1번째 방문
2,해아이비인후과의원,38226225,견우97,굿,10.28.토,2번째 방문
3,해아이비인후과의원,38226225,ss****,좋아요,10.28.토,2번째 방문
4,해아이비인후과의원,38226225,프로필설정완료함,카운터 아주머니...,10.26.목,6번째 방문
5,해아이비인후과의원,38226225,프로필설정완료함,의사쌤 친절하시고 다 좋은데 목소리가 너무 작으세요 ㅠㅠ,10.23.월,5번째 방문
6,해아이비인후과의원,38226225,프로필설정완료함,엄청 바쁘네요,10.21.토,4번째 방문
7,해아이비인후과의원,38226225,그레이프 그레이트,전 예방접종은 무조건 여기서해요.주사기를 특이하다고행ᆢ하나.바늘 들어가는 느낌이 안나요.그래서 주사무서워하는 저희 애들도 여기서 맞으면 아프단 얘길 안해요. 주사약들어가는줄도 몰랐대요.  원장선생님도 친절하시고 나긋나긋 하세요.^^ 저는 여러번 재방문 중 입니다,10.14.토,1번째 방문
8,해아이비인후과의원,38226225,견우97,굿,10.12.목,1번째 방문
9,해아이비인후과의원,38226225,ss****,좋아요,10.12.목,1번째 방문
0,햇살요양병원,12013569,흐름36,정산하는 날,7.3.월,7번째 방문
1,햇살요양병원,12013569,흐름36,5월 진료비,6.17.토,6번째 방문
2,햇살요양병원,12013569,흐름36,모친 모신 곳. 벌써 6개월이 지났다. 잘 지내고 계셔서 다행이다.,5.18.목,5번째 방문
3,햇살요양병원,12013569,흐름36,"모친 입원 병원
재활전문",4.12.수,4번째 방문
4,햇살요양병원,12013569,흐름36,"어머니 계신 곳
괜찮아요.
친절해요.",3.10.금,3번째 방문
5,햇살요양병원,12013569,흐름36,"어머니 모시고 있는 요양병원
시설이 괜찮음",2.10.금,2번째 방문
6,햇살요양병원,12013569,흐름36,모친 모시고 있는 곳이에요.,22.12.11.일,1번째 방문
7,햇살요양병원,12013569,mel****,대부분 친절하시지만 몇몇분 불친절합니다 그래도 깔끔하고 좋은 요양병원입니다~,22.12.11.일,1번째 방문
8,햇살요양병원,12013569,돼지아톰,친절해요,22.9.9.금,10번째 방문
9,햇살요양병원,12013569,페가소스11,좋아요 ,22.6.10.금,2번째 방문
0,행복미소치과의원,37426729,nds1026,굳,11.20.월,2번째 방문
1,행복미소치과의원,37426729,ekt****,ㅇ,11.20.월,2번째 방문
2,행복미소치과의원,37426729,crom64732,좋아요~,11.11.토,5번째 방문
3,행복미소치과의원,37426729,제이177,친절하고 편하게 치료받았어요~,11.10.금,3번째 방문
4,행복미소치과의원,37426729,nds1026,굳,11.10.금,1번째 방문
5,행복미소치과의원,37426729,ekt****,ㅇ,11.10.금,1번째 방문
6,행복미소치과의원,37426729,제이177,진료 잘 해주세요~,10.16.월,2번째 방문
7,행복미소치과의원,37426729,선우0513,굿,10.14.토,4번째 방문
8,행복미소치과의원,37426729,JESUS74,친절한 ,9.27.수,2번째 방문
9,행복미소치과의원,37426729,니얼굴5512,"원장님과 의료진 분들 다 너무 좋으세요 
제 인생치과 ",9.27.수,12번째 방문
0,행복의원,19527488,김현숙314,^^,10.25.수,4번째 방문
1,행복의원,19527488,크왕82,"초진이라고 하더라도 너무 비쌉니다(일반 감기 진료)
산부의 약처방을 못합니다. (무엇이 처방할 수 있는 약인지 모르십니다..)
병원이 맞나 싶을 정도로 너저분합니다. 수액 맞은 후기보시면 느낌 오실겁니다.",10.22.일,1번째 방문
2,행복의원,19527488,ssy****,"일요일진료를 빨리볼수도있어서 너무편하네요.
",10.15.일,1번째 방문
3,행복의원,19527488,eun****,일요일진료 가능,8.27.일,1번째 방문
4,행복의원,19527488,오호60,먹던 약을 구매하려면 처방전 필요해서 방문했었습니다. 진료 일절 본 거 없이 처방전 받기로 하고 나왔는데(3분정도 걸린거 같습니다.) 진료비 3만 원 요구하길래 환불처리 했습니다. 과도하다 생각되네요.,7.31.월,1번째 방문
5,행복의원,19527488,김현숙314,^^,7.18.화,3번째 방문
